ID,label
_JCSG-403214.SQ239516_,0
_JCSG-403217.SQ239519_,0
_JCSG-403235.SQ239537_,0
_JCSG-403368.SQ239620_,0
_JCSG-403394.SQ239633_,0
_JCSG-403428.SQ239642_,0
_JCSG-403707.SQ239757_,0
_JCSG-403744.SQ239781_,0
_JCSG-405184.SQ239958_,0
_JCSG-405269.SQ239998_,0
_JCSG-405341.SQ240041_,0
_JCSG-405439.SQ240100_,0
_JCSG-405472.SQ240113_,0
_JCSG-405611.SQ240190_,0
_JCSG-405888.SQ240324_,0
_JCSG-405905.SQ240335_,0
_JCSG-406087.SQ240441_,0
_JCSG-416493.SQ240574_,0
_JCSG-416502.SQ240583_,0
_JCSG-416528.SQ240608_,0
_JCSG-416542.SQ240620_,0
_JCSG-416543.SQ240621_,0
_JCSG-416544.SQ240622_,0
_JCSG-416556.SQ240632_,0
_JCSG-416557.SQ240633_,0
_JCSG-416575.SQ240651_,0
_JCSG-416581.SQ240657_,0
_JCSG-416596.SQ240672_,0
_JCSG-416709.SQ240743_,0
_JCSG-416750.SQ240784_,0
_JCSG-416753.SQ240787_,0
_JCSG-416757.SQ240791_,0
_JCSG-416761.SQ240795_,0
_JCSG-416796.SQ240830_,0
_JCSG-416798.SQ240832_,0
_JCSG-416816.SQ240850_,0
_JCSG-416829.SQ240863_,0
_JCSG-416847.SQ240881_,0
_JCSG-416852.SQ240886_,0
_JCSG-416859.SQ240893_,0
_JCSG-416886.SQ240918_,0
_JCSG-416921.SQ240953_,0
_JCSG-416931.SQ240963_,0
_JCSG-416946.SQ240978_,0
_JCSG-416978.SQ241010_,0
_JCSG-416990.SQ241022_,0
_JCSG-417051.SQ241084_,0
_JCSG-417109.SQ241142_,0
_JCSG-417110.SQ241143_,0
_JCSG-417111.SQ241144_,0
_JCSG-417117.SQ241150_,0
_JCSG-417121.SQ241154_,0
_JCSG-417131.SQ241164_,0
_JCSG-417137.SQ241170_,0
_JCSG-417148.SQ241181_,0
_JCSG-417164.SQ241197_,0
_JCSG-417182.SQ241215_,0
_JCSG-417198.SQ241231_,0
_JCSG-417209.SQ241242_,0
_JCSG-417247.SQ241280_,0
_JCSG-417252.SQ241285_,0
_JCSG-417257.SQ241290_,0
_JCSG-417261.SQ241294_,0
_JCSG-417262.SQ241295_,0
_JCSG-417263.SQ241296_,0
_JCSG-417265.SQ241298_,0
_JCSG-417289.SQ241322_,0
_JCSG-417293.SQ241326_,0
_JCSG-417319.SQ241352_,0
_JCSG-417338.SQ241371_,0
_JCSG-417342.SQ241375_,0
_JCSG-417348.SQ241381_,0
_JCSG-417350.SQ241383_,0
_JCSG-417359.SQ241392_,0
_JCSG-417360.SQ241393_,0
_JCSG-417367.SQ241400_,0
_JCSG-417381.SQ241414_,0
_JCSG-417410.SQ241443_,0
_JCSG-417428.SQ241461_,0
_JCSG-417457.SQ241490_,0
_JCSG-417458.SQ241491_,0
_JCSG-417460.SQ241493_,0
_JCSG-417461.SQ241494_,0
_JCSG-417478.SQ241511_,0
_JCSG-417488.SQ241521_,0
_JCSG-417497.SQ241530_,0
_JCSG-417510.SQ241543_,0
_JCSG-417524.SQ241557_,0
_JCSG-417525.SQ241558_,0
_JCSG-417538.SQ241571_,0
_JCSG-417551.SQ241584_,0
_JCSG-417558.SQ241591_,0
_JCSG-417561.SQ241594_,0
_JCSG-417562.SQ241595_,0
_JCSG-417584.SQ241617_,0
_JCSG-417598.SQ241631_,0
_JCSG-417618.SQ241651_,0
_JCSG-417677.SQ241710_,0
_JCSG-417701.SQ241734_,0
_JCSG-417709.SQ241742_,0
_JCSG-417740.SQ241773_,0
_JCSG-417741.SQ241774_,0
_JCSG-417768.SQ241801_,0
_JCSG-417769.SQ241802_,0
_JCSG-417775.SQ241808_,0
_JCSG-417790.SQ241823_,0
_JCSG-417799.SQ241832_,0
_JCSG-417831.SQ241864_,0
_JCSG-417834.SQ241867_,0
_JCSG-417842.SQ241875_,0
_JCSG-417864.SQ241897_,0
_JCSG-417887.SQ241920_,0
_JCSG-417888.SQ241921_,0
_JCSG-417910.SQ241943_,0
_JCSG-417921.SQ241954_,0
_JCSG-417951.SQ241984_,0
_JCSG-417958.SQ241991_,0
_JCSG-417964.SQ241997_,0
_JCSG-417970.SQ242003_,0
_JCSG-417978.SQ242011_,0
_JCSG-417981.SQ242014_,0
_JCSG-417988.SQ242021_,0
_JCSG-417998.SQ242031_,0
_JCSG-418006.SQ242040_,0
_JCSG-418025.SQ242059_,0
_JCSG-418030.SQ242064_,0
_JCSG-418036.SQ242070_,0
_JCSG-418040.SQ242074_,0
_JCSG-418048.SQ242082_,0
_JCSG-418049.SQ242083_,0
_JCSG-418067.SQ242101_,0
_JCSG-418070.SQ242104_,0
_JCSG-418079.SQ242113_,0
_JCSG-418094.SQ242128_,0
_JCSG-418099.SQ242133_,0
_JCSG-418106.SQ242140_,0
_JCSG-418107.SQ242141_,0
_JCSG-418109.SQ242143_,0
_JCSG-418116.SQ242150_,0
_JCSG-418117.SQ242151_,0
_JCSG-418119.SQ242153_,0
_JCSG-418120.SQ242154_,0
_JCSG-418126.SQ242160_,0
_JCSG-418139.SQ242173_,0
_JCSG-418147.SQ242181_,0
_JCSG-418148.SQ242182_,0
_JCSG-418155.SQ242189_,0
_JCSG-418157.SQ242191_,0
_JCSG-418177.SQ242211_,0
_JCSG-418180.SQ242214_,0
_JCSG-418195.SQ242229_,0
_JCSG-418198.SQ242232_,0
_JCSG-418200.SQ242234_,0
_JCSG-418206.SQ242240_,0
_JCSG-418266.SQ242300_,0
_JCSG-418270.SQ242304_,0
_JCSG-418278.SQ242312_,0
_JCSG-418296.SQ242330_,0
_JCSG-418309.SQ242343_,0
_JCSG-418316.SQ242350_,0
_JCSG-418330.SQ242364_,0
_JCSG-418334.SQ242368_,0
_JCSG-418343.SQ242377_,0
_JCSG-418363.SQ242397_,0
_JCSG-418368.SQ242402_,0
_JCSG-418369.SQ242403_,0
_JCSG-418386.SQ242420_,0
_JCSG-418400.SQ242434_,0
_JCSG-418402.SQ242436_,0
_JCSG-418404.SQ242438_,0
_JCSG-418414.SQ242448_,0
_JCSG-418421.SQ242455_,0
_JCSG-418424.SQ242458_,0
_JCSG-418426.SQ242460_,0
_JCSG-418429.SQ242463_,0
_JCSG-418433.SQ242467_,0
_JCSG-418445.SQ242479_,0
_JCSG-418459.SQ242493_,0
_JCSG-418461.SQ242495_,0
_JCSG-418466.SQ242500_,0
_JCSG-418476.SQ242510_,0
_JCSG-418497.SQ242531_,0
_JCSG-418498.SQ242532_,0
_JCSG-418500.SQ242534_,0
_JCSG-418504.SQ242538_,0
_JCSG-418506.SQ242540_,0
_JCSG-418519.SQ242553_,0
_JCSG-418520.SQ242554_,0
_JCSG-418526.SQ242560_,0
_JCSG-418529.SQ242563_,0
_JCSG-418530.SQ242564_,0
_JCSG-418539.SQ242573_,0
_JCSG-418540.SQ242574_,0
_JCSG-418555.SQ242589_,0
_JCSG-418558.SQ242592_,0
_JCSG-418596.SQ225977_,0
_JCSG-418602.SQ226045_,0
_JCSG-418618.SQ242632_,0
_JCSG-418629.SQ242643_,0
_JCSG-418630.SQ242644_,0
_JCSG-418647.SQ242661_,0
_JCSG-418649.SQ242663_,0
_JCSG-418660.SQ242674_,0
_JCSG-418667.SQ242681_,0
_JCSG-418676.SQ242690_,0
_JCSG-418678.SQ242692_,0
_JCSG-418680.SQ242694_,0
_JCSG-418711.SQ242725_,0
_JCSG-418719.SQ242733_,0
_JCSG-418720.SQ242734_,0
_JCSG-418726.SQ242740_,0
_JCSG-418728.SQ242742_,0
_JCSG-418732.SQ242746_,0
_JCSG-418744.SQ242758_,0
_JCSG-418756.SQ242770_,0
_JCSG-418757.SQ242771_,0
_JCSG-418759.SQ242773_,0
_JCSG-418760.SQ242774_,0
_JCSG-418766.SQ242780_,0
_JCSG-418768.SQ242782_,0
_JCSG-418769.SQ242783_,0
_JCSG-418778.SQ242792_,0
_JCSG-418780.SQ242794_,0
_JCSG-418796.SQ242810_,0
_JCSG-418799.SQ242813_,0
_JCSG-418816.SQ242830_,0
_JCSG-418819.SQ242833_,0
_JCSG-418827.SQ242841_,0
_JCSG-418833.SQ242847_,0
_JCSG-418840.SQ242854_,0
_JCSG-418858.SQ242872_,0
_JCSG-418877.SQ242891_,0
_JCSG-418878.SQ242892_,0
_JCSG-418879.SQ242893_,0
_JCSG-418886.SQ242900_,0
_JCSG-418896.SQ242910_,0
_JCSG-418898.SQ242912_,0
_JCSG-418916.SQ242930_,0
_JCSG-418922.SQ242936_,0
_JCSG-418939.SQ242953_,0
_JCSG-418944.SQ242957_,0
_JCSG-418951.SQ242964_,0
_JCSG-418960.SQ242972_,0
_JCSG-418969.SQ242980_,0
_JCSG-418977.SQ242988_,0
_JCSG-418980.SQ242991_,0
_JCSG-418988.SQ242999_,0
_JCSG-419000.SQ243012_,0
_JCSG-419020.SQ243032_,0
_JCSG-419038.SQ243050_,0
_JCSG-419046.SQ243058_,0
_JCSG-419059.SQ243071_,0
_JCSG-419062.SQ243074_,0
_JCSG-419079.SQ243091_,0
_JCSG-419080.SQ243092_,0
_JCSG-419082.SQ243094_,0
_JCSG-419088.SQ243100_,0
_JCSG-419112.SQ243124_,0
_JCSG-419151.SQ243163_,0
_JCSG-419157.SQ243169_,0
_JCSG-419161.SQ243173_,0
_JCSG-419169.SQ243181_,0
_JCSG-419179.SQ243191_,0
_JCSG-419191.SQ243203_,0
_JCSG-419198.SQ243210_,0
_JCSG-419207.SQ243219_,0
_JCSG-419208.SQ243220_,0
_JCSG-419218.SQ243230_,0
_JCSG-419221.SQ243233_,0
_JCSG-419230.SQ243242_,0
_JCSG-419248.SQ243260_,0
_JCSG-419252.SQ243264_,0
_JCSG-419274.SQ243286_,0
_JCSG-419281.SQ243293_,0
_JCSG-419288.SQ243300_,0
_JCSG-419290.SQ243302_,0
_JCSG-419291.SQ243303_,0
_JCSG-419296.SQ243308_,0
_JCSG-419300.SQ243312_,0
_JCSG-419311.SQ243323_,0
_JCSG-419318.SQ243330_,0
_JCSG-419328.SQ243340_,0
_JCSG-419330.SQ243342_,0
_JCSG-419352.SQ243364_,0
_JCSG-419360.SQ243372_,0
_JCSG-419362.SQ243374_,0
_JCSG-419377.SQ243389_,0
_JCSG-419379.SQ243391_,0
_JCSG-419386.SQ243398_,0
_JCSG-419408.SQ243420_,0
_JCSG-419411.SQ243423_,0
_JCSG-419422.SQ243434_,0
_JCSG-419426.SQ243438_,0
_JCSG-419439.SQ243451_,0
_JCSG-419463.SQ243475_,0
_JCSG-419465.SQ243477_,0
_JCSG-419471.SQ243483_,0
_JCSG-419498.SQ243510_,0
_JCSG-419501.SQ243513_,0
_JCSG-419512.SQ243524_,0
_JCSG-419532.SQ243544_,0
_JCSG-419534.SQ243546_,0
_JCSG-419560.SQ243570_,0
_JCSG-419575.SQ243585_,0
_JCSG-419580.SQ243590_,0
_JCSG-419589.SQ243599_,0
_JCSG-419590.SQ243600_,0
_JCSG-419591.SQ243601_,0
_JCSG-419602.SQ243612_,0
_JCSG-419604.SQ243614_,0
_JCSG-419614.SQ243624_,0
_JCSG-419621.SQ243631_,0
_JCSG-419630.SQ243640_,0
_JCSG-419633.SQ243643_,0
_JCSG-419639.SQ243649_,0
_JCSG-419640.SQ243650_,0
_JCSG-419641.SQ243651_,0
_JCSG-419642.SQ243652_,0
_JCSG-419651.SQ243661_,0
_JCSG-419653.SQ243663_,0
_JCSG-419654.SQ243664_,0
_JCSG-419662.SQ243672_,0
_JCSG-419673.SQ243683_,0
_JCSG-419706.SQ243716_,0
_JCSG-419725.SQ243735_,0
_JCSG-419751.SQ243761_,0
_JCSG-419757.SQ243767_,0
_JCSG-419763.SQ243773_,0
_JCSG-419764.SQ243774_,0
_JCSG-419778.SQ243788_,0
_JCSG-419787.SQ243797_,0
_JCSG-419793.SQ243803_,0
_JCSG-419801.SQ243811_,0
_JCSG-419802.SQ243812_,0
_JCSG-419812.SQ243822_,0
_JCSG-419814.SQ243824_,0
_JCSG-419820.SQ243830_,0
_JCSG-419824.SQ243834_,0
_JCSG-419826.SQ243836_,0
_JCSG-419832.SQ243842_,0
_JCSG-419833.SQ243843_,0
_JCSG-419844.SQ243854_,0
_JCSG-419851.SQ243861_,0
_JCSG-419855.SQ243865_,0
_JCSG-419873.SQ243883_,0
_JCSG-419889.SQ243899_,0
_JCSG-419892.SQ243902_,0
_JCSG-419904.SQ243914_,0
_JCSG-419911.SQ243921_,0
_JCSG-419923.SQ243933_,0
_JCSG-419925.SQ243935_,0
_JCSG-419937.SQ243947_,0
_JCSG-419943.SQ243953_,0
_JCSG-419953.SQ243963_,0
_JCSG-419980.SQ243990_,0
_JCSG-419988.SQ243998_,0
_JCSG-420003.SQ244014_,0
_JCSG-420009.SQ244020_,0
_JCSG-420010.SQ244021_,0
_JCSG-420030.SQ244041_,0
_JCSG-420033.SQ244044_,0
_JCSG-420040.SQ244051_,0
_JCSG-420051.SQ244062_,0
_JCSG-420056.SQ244067_,0
_JCSG-420062.SQ244073_,0
_JCSG-420071.SQ244082_,0
_JCSG-420087.SQ244098_,0
_JCSG-420099.SQ244110_,0
_JCSG-420104.SQ244115_,0
_JCSG-420111.SQ244122_,0
_JCSG-420112.SQ244123_,0
_JCSG-420121.SQ244132_,0
_JCSG-420150.SQ244153_,0
_JCSG-420152.SQ244155_,0
_JCSG-420158.SQ244161_,0
_JCSG-420159.SQ244162_,0
_JCSG-420162.SQ244165_,0
_JCSG-420168.SQ244171_,0
_JCSG-420219.SQ244222_,0
_JCSG-420227.SQ244230_,0
_JCSG-420228.SQ244231_,0
_JCSG-420230.SQ244233_,0
_JCSG-420231.SQ244234_,0
_JCSG-420238.SQ244241_,0
_JCSG-420239.SQ244242_,0
_JCSG-420247.SQ244250_,0
_JCSG-420249.SQ244252_,0
_JCSG-420258.SQ244261_,0
_JCSG-420285.SQ244288_,0
_JCSG-420298.SQ244301_,0
_JCSG-420311.SQ244314_,0
_JCSG-420320.SQ244323_,0
_JCSG-420326.SQ244329_,0
_JCSG-420331.SQ244334_,0
_JCSG-420332.SQ244335_,0
_JCSG-420335.SQ244338_,0
_JCSG-420346.SQ244349_,0
_JCSG-420347.SQ244350_,0
_JCSG-420354.SQ244357_,0
_JCSG-420380.SQ244383_,0
_JCSG-420381.SQ244384_,0
_JCSG-420389.SQ244392_,0
_JCSG-420391.SQ244394_,0
_JCSG-420408.SQ244411_,0
_JCSG-420410.SQ244413_,0
_JCSG-420418.SQ244421_,0
_JCSG-420420.SQ244423_,0
_JCSG-420428.SQ244431_,0
_JCSG-420437.SQ244440_,0
_JCSG-420438.SQ244441_,0
_JCSG-420439.SQ244442_,0
_JCSG-420440.SQ244443_,0
_JCSG-420441.SQ244444_,0
_JCSG-420447.SQ244450_,0
_JCSG-420469.SQ244472_,0
_JCSG-420497.SQ244500_,0
_JCSG-420498.SQ244501_,0
_JCSG-420499.SQ244502_,0
_JCSG-420510.SQ244513_,0
_JCSG-420511.SQ244514_,0
_JCSG-420523.SQ244526_,0
_JCSG-420531.SQ244534_,0
_JCSG-420539.SQ244542_,0
_JCSG-420547.SQ244550_,0
_JCSG-420557.SQ244560_,0
_JCSG-420559.SQ244562_,0
_JCSG-420567.SQ244570_,0
_JCSG-420569.SQ244572_,0
_JCSG-420579.SQ244582_,0
_JCSG-420580.SQ244583_,0
_JCSG-420587.SQ244590_,0
_JCSG-420590.SQ244593_,0
_JCSG-420591.SQ244594_,0
_JCSG-420597.SQ244600_,0
_JCSG-420600.SQ244603_,0
_JCSG-420627.SQ244630_,0
_JCSG-420631.SQ244634_,0
_JCSG-420650.SQ244653_,0
_JCSG-420657.SQ244660_,0
_JCSG-420659.SQ244662_,0
_JCSG-420660.SQ244663_,0
_JCSG-420662.SQ244665_,0
_JCSG-420668.SQ244671_,0
_JCSG-420670.SQ244673_,0
_JCSG-420678.SQ244681_,0
_JCSG-420679.SQ244682_,0
_JCSG-420687.SQ244690_,0
_JCSG-420691.SQ244694_,0
_JCSG-420699.SQ244702_,0
_JCSG-420700.SQ244703_,0
_JCSG-420710.SQ244713_,0
_JCSG-420711.SQ244714_,0
_JCSG-420717.SQ244720_,0
_JCSG-420730.SQ244733_,0
_JCSG-420739.SQ244742_,0
_JCSG-420744.SQ244747_,0
_JCSG-420746.SQ244749_,0
_JCSG-420748.SQ244751_,0
_JCSG-420750.SQ244753_,0
_JCSG-420752.SQ244755_,0
_JCSG-420753.SQ244756_,0
_JCSG-420758.SQ244761_,0
_JCSG-420761.SQ244764_,0
_JCSG-420907.SQ244830_,0
_JCSG-420909.SQ244832_,0
_JCSG-420918.SQ244841_,0
_JCSG-420947.SQ244870_,0
_JCSG-420948.SQ244871_,0
_JCSG-420949.SQ244872_,0
_JCSG-420960.SQ244883_,0
_JCSG-420969.SQ244892_,0
_JCSG-420971.SQ244894_,0
_JCSG-420983.SQ244906_,0
_JCSG-420987.SQ244910_,0
_JCSG-420988.SQ244911_,0
_JCSG-420989.SQ244912_,0
_JCSG-420997.SQ244920_,0
_JCSG-421006.SQ244930_,0
_JCSG-421016.SQ244940_,0
_JCSG-421026.SQ244950_,0
_JCSG-421028.SQ244952_,0
_JCSG-421029.SQ244953_,0
_JCSG-421058.SQ244982_,0
_JCSG-421401.SQ245071_,0
_JCSG-421502.SQ245140_,0
_JCSG-421510.SQ245143_,0
_JCSG-421543.SQ245171_,0
_JCSG-421544.SQ245172_,0
_JCSG-421547.SQ245175_,0
_JCSG-421550.SQ245178_,0
_JCSG-421552.SQ245180_,0
_JCSG-421553.SQ245181_,0
_JCSG-421561.SQ245189_,0
_JCSG-424517.SQ243052_,0
_MCSG-APC100053.SQ18892_,0
_MCSG-APC100338.SQ19177_,0
_MCSG-APC100356.SQ19195_,0
_MCSG-APC100397.SQ19236_,0
_MCSG-APC100490.SQ19330_,0
_MCSG-APC100505.SQ19346_,0
_MCSG-APC100540.SQ19381_,0
_MCSG-APC100565.SQ19406_,0
_MCSG-APC100655.SQ19497_,0
_MCSG-APC100679.SQ19521_,0
_MCSG-APC100698.SQ19540_,0
_MCSG-APC100699.SQ19541_,0
_MCSG-APC100703.SQ19546_,0
_MCSG-APC100725.SQ19568_,0
_MCSG-APC100798.SQ19641_,0
_MCSG-APC100814.SQ19658_,0
_MCSG-APC100856.SQ19700_,0
_MCSG-APC104.SQ20315_,0
_MCSG-APC105514.SQ20534_,0
_MCSG-APC1130.SQ20962_,0
_MCSG-APC114.SQ20974_,0
_MCSG-APC1171.SQ21009_,0
_MCSG-APC1179.SQ21019_,0
_MCSG-APC1185.SQ21025_,0
_MCSG-APC1213.SQ21056_,0
_MCSG-APC1235.SQ21077_,0
_MCSG-APC1276.SQ21121_,0
_MCSG-APC1292.SQ21138_,0
_MCSG-APC1317.SQ21164_,0
_MCSG-APC1501.1.SQ21373_,0
_MCSG-APC1563.SQ21458_,0
_MCSG-APC1567.SQ21462_,0
_MCSG-APC1576.SQ21471_,0
_MCSG-APC1586.SQ21482_,0
_MCSG-APC164.SQ21545_,0
_MCSG-APC1655.SQ21572_,0
_MCSG-APC1658.SQ21574_,0
_MCSG-APC1841.SQ21768_,0
_MCSG-APC1946.SQ21867_,0
_MCSG-APC1970.SQ21903_,0
_MCSG-APC1979.SQ21913_,0
_MCSG-APC1981.SQ21924_,0
_MCSG-APC1995.SQ21948_,0
_MCSG-APC1999.SQ21954_,0
_MCSG-APC20138.SQ22023_,0
_MCSG-APC20161.1.SQ22052_,0
_MCSG-APC2018.SQ22074_,0
_MCSG-APC20323.SQ22258_,0
_MCSG-APC20412.1.SQ22378_,0
_MCSG-APC20424.SQ22390_,0
_MCSG-APC20532.SQ22532_,0
_MCSG-APC20536.SQ22536_,0
_MCSG-APC20542.SQ22543_,0
_MCSG-APC20561.1.SQ22564_,0
_MCSG-APC20733.SQ22810_,0
_MCSG-APC2079.SQ22880_,0
_MCSG-APC209.SQ23021_,0
_MCSG-APC21022.2.SQ23068_,0
_MCSG-APC21026.SQ23073_,0
_MCSG-APC21065.SQ23114_,0
_MCSG-APC21077.SQ23126_,0
_MCSG-APC21114.SQ23165_,0
_MCSG-APC21181.1.SQ23232_,0
_MCSG-APC21223.1.SQ23275_,0
_MCSG-APC21273.2.SQ23328_,0
_MCSG-APC21290.SQ23345_,0
_MCSG-APC21391.SQ23449_,0
_MCSG-APC21469.2.SQ23530_,0
_MCSG-APC21470.1.SQ23531_,0
_MCSG-APC21560.SQ23622_,0
_MCSG-APC219.SQ23628_,0
_MCSG-APC22027.SQ23662_,0
_MCSG-APC22059.SQ23700_,0
_MCSG-APC22129.SQ23784_,0
_MCSG-APC22201.SQ23867_,0
_MCSG-APC22213.SQ23879_,0
_MCSG-APC22256.SQ23922_,0
_MCSG-APC22281.SQ23947_,0
_MCSG-APC22296.SQ23962_,0
_MCSG-APC22318.SQ23984_,0
_MCSG-APC22357.SQ24023_,0
_MCSG-APC22367.SQ24033_,0
_MCSG-APC22428.SQ24094_,0
_MCSG-APC22465.SQ24131_,0
_MCSG-APC22485.SQ24151_,0
_MCSG-APC22527.SQ24197_,0
_MCSG-APC22710.SQ24390_,0
_MCSG-APC22727.SQ24407_,0
_MCSG-APC22778.SQ24457_,0
_MCSG-APC22810.SQ24492_,0
_MCSG-APC22850.SQ24533_,0
_MCSG-APC22857.SQ24540_,0
_MCSG-APC22903.1.SQ24589_,0
_MCSG-APC22937.SQ24623_,0
_MCSG-APC22999.SQ24684_,0
_MCSG-APC23055.SQ24740_,0
_MCSG-APC23262.SQ15733_,0
_MCSG-APC23295.SQ25020_,0
_MCSG-APC23388.SQ25110_,0
_MCSG-APC23390.SQ25112_,0
_MCSG-APC23409.SQ25131_,0
_MCSG-APC23410.SQ25132_,0
_MCSG-APC23624.SQ25350_,0
_MCSG-APC23760.SQ25501_,0
_MCSG-APC23888.SQ25641_,0
_MCSG-APC23957.SQ25710_,0
_MCSG-APC24024.SQ25784_,0
_MCSG-APC24510.SQ26273_,0
_MCSG-APC24640.SQ26407_,0
_MCSG-APC24716.SQ26486_,0
_MCSG-APC24959.SQ26732_,0
_MCSG-APC24965.SQ26740_,0
_MCSG-APC24970.SQ26744_,0
_MCSG-APC25096.SQ26879_,0
_MCSG-APC25183.SQ26971_,0
_MCSG-APC25231.SQ27013_,0
_MCSG-APC25315.SQ27095_,0
_MCSG-APC25361.SQ20527_,0
_MCSG-APC25761.SQ27458_,0
_MCSG-APC25853.SQ27552_,0
_MCSG-APC25910.SQ27609_,0
_MCSG-APC25927.SQ27630_,0
_MCSG-APC25930.SQ27633_,0
_MCSG-APC25973.SQ27674_,0
_MCSG-APC26356.2.SQ28086_,0
_MCSG-APC26396.SQ28140_,0
_MCSG-APC26545.SQ28304_,0
_MCSG-APC26553.2.SQ28311_,0
_MCSG-APC26656.SQ18450_,0
_MCSG-APC26729.SQ28490_,0
_MCSG-APC26779.SQ28544_,0
_MCSG-APC26836.SQ28610_,0
_MCSG-APC27287.SQ29072_,0
_MCSG-APC27367.SQ29144_,0
_MCSG-APC27400.SQ29175_,0
_MCSG-APC27599.SQ29352_,0
_MCSG-APC27627.SQ29373_,0
_MCSG-APC27668.SQ29403_,0
_MCSG-APC27706.SQ29435_,0
_MCSG-APC27846.SQ29553_,0
_MCSG-APC27868.SQ29572_,0
_MCSG-APC27969.SQ29674_,0
_MCSG-APC28000.SQ29704_,0
_MCSG-APC28011.SQ29712_,0
_MCSG-APC28020.SQ29719_,0
_MCSG-APC28028.SQ29724_,0
_MCSG-APC28074.SQ29771_,0
_MCSG-APC280.SQ29703_,0
_MCSG-APC28336.SQ30010_,0
_MCSG-APC28372.SQ30037_,0
_MCSG-APC28443.SQ30085_,0
_MCSG-APC28626.SQ30296_,0
_MCSG-APC28673.SQ30329_,0
_MCSG-APC28695.SQ30350_,0
_MCSG-APC28722.SQ30381_,0
_MCSG-APC28769.SQ30433_,0
_MCSG-APC28875.SQ30554_,0
_MCSG-APC28961.SQ30648_,0
_MCSG-APC29175.SQ30897_,0
_MCSG-APC29316.SQ31043_,0
_MCSG-APC29362.SQ31089_,0
_MCSG-APC29368.SQ31095_,0
_MCSG-APC29374.SQ31101_,0
_MCSG-APC29377.SQ31104_,0
_MCSG-APC29395.SQ31122_,0
_MCSG-APC29478.SQ31213_,0
_MCSG-APC29533.SQ31271_,0
_MCSG-APC29579.SQ31332_,0
_MCSG-APC29662.SQ31428_,0
_MCSG-APC29695.SQ31463_,0
_MCSG-APC29852.SQ31634_,0
_MCSG-APC29872.SQ31661_,0
_MCSG-APC29895.SQ31684_,0
_MCSG-APC35548.SQ32055_,0
_MCSG-APC35555.SQ32062_,0
_MCSG-APC35626.SQ32134_,0
_MCSG-APC35686.SQ32193_,0
_MCSG-APC35730.SQ32238_,0
_MCSG-APC35744.SQ32252_,0
_MCSG-APC35792.SQ32299_,0
_MCSG-APC35797.SQ32304_,0
_MCSG-APC35904.SQ32413_,0
_MCSG-APC35964.SQ32472_,0
_MCSG-APC35994.SQ32502_,0
_MCSG-APC36048.SQ32557_,0
_MCSG-APC36101.SQ32611_,0
_MCSG-APC36131.SQ32641_,0
_MCSG-APC36341.SQ32911_,0
_MCSG-APC36464.SQ33144_,0
_MCSG-APC36546.1.SQ33299_,0
_MCSG-APC36689.SQ33555_,0
_MCSG-APC37286.SQ34500_,0
_MCSG-APC37289.SQ34503_,0
_MCSG-APC37415.SQ34639_,0
_MCSG-APC37447.SQ34672_,0
_MCSG-APC37458.SQ34684_,0
_MCSG-APC37465.SQ34691_,0
_MCSG-APC37493.2.SQ34815_,0
_MCSG-APC37647.1.SQ35079_,0
_MCSG-APC37738.3.SQ35213_,0
_MCSG-APC37827.3.SQ35401_,0
_MCSG-APC37832.4.SQ35413_,0
_MCSG-APC37861.1.SQ35470_,0
_MCSG-APC37933.SQ35617_,0
_MCSG-APC37943.1.SQ35644_,0
_MCSG-APC38209.1.SQ36130_,0
_MCSG-APC38222.1.SQ36161_,0
_MCSG-APC38292.SQ36294_,0
_MCSG-APC38325.1.SQ36364_,0
_MCSG-APC38351.1.SQ36417_,0
_MCSG-APC38405.1.SQ36533_,0
_MCSG-APC38726.SQ37180_,0
_MCSG-APC38773.0.SQ37273_,0
_MCSG-APC38774.SQ37277_,0
_MCSG-APC38775.SQ37279_,0
_MCSG-APC38794.SQ37313_,0
_MCSG-APC38827.2.SQ37361_,0
_MCSG-APC38959.2.SQ37694_,0
_MCSG-APC39012.1.SQ37822_,0
_MCSG-APC39091.1.SQ37992_,0
_MCSG-APC40029.SQ38492_,0
_MCSG-APC40040.SQ38507_,0
_MCSG-APC40047.SQ38514_,0
_MCSG-APC40048.SQ38515_,0
_MCSG-APC40065.SQ38529_,0
_MCSG-APC40103.SQ38604_,0
_MCSG-APC40108.7.SQ38636_,0
_MCSG-APC40115.4.SQ38680_,0
_MCSG-APC4013.SQ38784_,0
_MCSG-APC40195.1.SQ38914_,0
_MCSG-APC40196.1.SQ38915_,0
_MCSG-APC40200.1.SQ38921_,0
_MCSG-APC40201.1.SQ38922_,0
_MCSG-APC40209.1.SQ38930_,0
_MCSG-APC40211.1.SQ38934_,0
_MCSG-APC40217.1.SQ38940_,0
_MCSG-APC40218.1.SQ38941_,0
_MCSG-APC40235.1.SQ38963_,0
_MCSG-APC40236.1.SQ38964_,0
_MCSG-APC40241.1.SQ38970_,0
_MCSG-APC40259.1.SQ38991_,0
_MCSG-APC40270.1.SQ39004_,0
_MCSG-APC40274.1.SQ39011_,0
_MCSG-APC40277.SQ39014_,0
_MCSG-APC4040.SQ39213_,0
_MCSG-APC40434.2.SQ39251_,0
_MCSG-APC40466.1.SQ39346_,0
_MCSG-APC40489.1.SQ39373_,0
_MCSG-APC40498.SQ39383_,0
_MCSG-APC40499.1.SQ39384_,0
